"","day","Sensor_ID","research_name","value"
"61",2022-06-02,"T053","soil_vwc_15cm",0.325755580098361
"62",2022-06-02,"T076","soil_vwc_15cm",0.351905953983607
"63",2022-06-02,"T077","soil_vwc_15cm",0.349929762459016
"64",2022-06-02,"T078","soil_vwc_15cm",0.318863042229508
"65",2022-06-02,"T082","soil_vwc_15cm",0.321696047622951
"66",2022-06-02,"T083","soil_vwc_15cm",0.363572078278689
"67",2022-06-02,"T084","soil_vwc_15cm",NA
"68",2022-06-02,"T086","soil_vwc_15cm",0.344397863327869
"69",2022-06-02,"T119","soil_vwc_15cm",0.309782939131148
"70",2022-06-02,"T122","soil_vwc_15cm",0.304270307819672
"71",2022-06-02,"T125","soil_vwc_15cm",NA
"72",2022-06-02,"T169","soil_vwc_15cm",0.321261853983607
"73",2022-06-02,"T170","soil_vwc_15cm",0.334228587901639
"74",2022-06-02,"T172","soil_vwc_15cm",0.344824489737705
"75",2022-06-02,"T183","soil_vwc_15cm",0.362974394327869
"76",2022-06-02,NA,"wx_par_den15",588.536721311475
"77",2022-06-02,NA,"wx_tempavg15",22.9396721311475
"78",2022-06-02,NA,"wx_windspeed15",1.06886751442623
"79",2022-06-03,"T001","soil_vwc_15cm",0.359232240360656
"80",2022-06-03,"T002","soil_vwc_15cm",0.353960870131148
"81",2022-06-03,"T003","soil_vwc_15cm",0.314958033852459
"82",2022-06-03,"T004","soil_vwc_15cm",0.344787035131148
"83",2022-06-03,"T005","soil_vwc_15cm",0.33801595447541
"84",2022-06-03,"T006","soil_vwc_15cm",0.351121251360656
"85",2022-06-03,"T007","soil_vwc_15cm",NA
"86",2022-06-03,"T008","soil_vwc_15cm",0.338375302491803
"87",2022-06-03,"T009","soil_vwc_15cm",0.290237357622951
"88",2022-06-03,"T011","soil_vwc_15cm",NA
"89",2022-06-03,"T012","soil_vwc_15cm",0.374184449967213
"90",2022-06-03,"T013","soil_vwc_15cm",0.331091049213115
"91",2022-06-03,"T014","soil_vwc_15cm",0.336442924590164
"92",2022-06-03,"T015","soil_vwc_15cm",0.322718577459016
"93",2022-06-03,"T016","soil_vwc_15cm",NA
"94",2022-06-03,"T017","soil_vwc_15cm",NA
"95",2022-06-03,"T018","soil_vwc_15cm",NA
"96",2022-06-03,"T025","soil_vwc_15cm",0.376609270098361
"97",2022-06-03,"T026","soil_vwc_15cm",0.356276696721311
"98",2022-06-03,"T041","soil_vwc_15cm",0.327663346413793
"99",2022-06-03,"T044","soil_vwc_15cm",0.357380113245902
"100",2022-06-03,"T053","soil_vwc_15cm",0.338381625327586
"101",2022-06-03,"T076","soil_vwc_15cm",0.363908856172414
"102",2022-06-03,"T077","soil_vwc_15cm",0.364970832741379
"103",2022-06-03,"T078","soil_vwc_15cm",0.328710475775862
"104",2022-06-03,"T082","soil_vwc_15cm",0.331669617741379
"105",2022-06-03,"T083","soil_vwc_15cm",0.38021744287931
"106",2022-06-03,"T084","soil_vwc_15cm",NA
"107",2022-06-03,"T086","soil_vwc_15cm",0.357631162827586
"108",2022-06-03,"T119","soil_vwc_15cm",0.313010267131148
"109",2022-06-03,"T122","soil_vwc_15cm",0.316697860737705
"110",2022-06-03,"T125","soil_vwc_15cm",0.338971714639344
"111",2022-06-03,"T169","soil_vwc_15cm",0.333160558206897
"112",2022-06-03,"T170","soil_vwc_15cm",0.340409406017241
"113",2022-06-03,"T172","soil_vwc_15cm",0.355083863655172
"114",2022-06-03,"T183","soil_vwc_15cm",0.364370325606557
"115",2022-06-03,NA,"wx_par_den15",723.785737704918
"116",2022-06-03,NA,"wx_tempavg15",22.5203278688525
"117",2022-06-03,NA,"wx_windspeed15",1.61357083934426
"118",2022-06-04,"T001","soil_vwc_15cm",0.350915918721311
"119",2022-06-04,"T002","soil_vwc_15cm",0.345964534196721
"120",2022-06-04,"T003","soil_vwc_15cm",0.310440461426229
"121",2022-06-04,"T004","soil_vwc_15cm",0.335922884229508
"122",2022-06-04,"T005","soil_vwc_15cm",0.331314059918033
"123",2022-06-04,"T006","soil_vwc_15cm",0.347470412868852
"124",2022-06-04,"T007","soil_vwc_15cm",0.349871513868852
"125",2022-06-04,"T008","soil_vwc_15cm",0.328484869934426
"126",2022-06-04,"T009","soil_vwc_15cm",0.286997375180328
"127",2022-06-04,"T011","soil_vwc_15cm",NA
"128",2022-06-04,"T012","soil_vwc_15cm",0.37016122747541
"129",2022-06-04,"T013","soil_vwc_15cm",0.324167797295082
"130",2022-06-04,"T014","soil_vwc_15cm",0.330692466065574
"131",2022-06-04,"T015","soil_vwc_15cm",0.319305820540984
"132",2022-06-04,"T016","soil_vwc_15cm",NA
"133",2022-06-04,"T017","soil_vwc_15cm",0.280437032327869
"134",2022-06-04,"T018","soil_vwc_15cm",NA
"135",2022-06-04,"T025","soil_vwc_15cm",0.370057575508197
"136",2022-06-04,"T026","soil_vwc_15cm",0.350924312622951
"137",2022-06-04,"T041","soil_vwc_15cm",0.315664584163934
"138",2022-06-04,"T044","soil_vwc_15cm",0.353962905016393
"139",2022-06-04,"T053","soil_vwc_15cm",NA
"140",2022-06-04,"T076","soil_vwc_15cm",0.35780661247541
"141",2022-06-04,"T077","soil_vwc_15cm",0.353193082491803
"142",2022-06-04,"T078","soil_vwc_15cm",0.323849464934426
"143",2022-06-04,"T082","soil_vwc_15cm",0.325195923065574
"144",2022-06-04,"T083","soil_vwc_15cm",0.372350382459016
"145",2022-06-04,"T084","soil_vwc_15cm",0.277504826278688
"146",2022-06-04,"T086","soil_vwc_15cm",NA
"147",2022-06-04,"T119","soil_vwc_15cm",0.311093850360656
"148",2022-06-04,"T122","soil_vwc_15cm",0.311963827393443
"149",2022-06-04,"T125","soil_vwc_15cm",0.334048882098361
"150",2022-06-04,"T169","soil_vwc_15cm",0.325764482721311
"151",2022-06-04,"T170","soil_vwc_15cm",0.336612519557377
"152",2022-06-04,"T172","soil_vwc_15cm",0.350050202229508
"153",2022-06-04,"T183","soil_vwc_15cm",0.356029330983607
"154",2022-06-04,NA,"wx_par_den15",849.893606557377
"155",2022-06-04,NA,"wx_tempavg15",23.9770491803279
"156",2022-06-04,NA,"wx_windspeed15",0.856423549216393
"157",2022-06-05,"T001","soil_vwc_15cm",0.343642539360656
"158",2022-06-05,"T002","soil_vwc_15cm",0.34045552752459
"159",2022-06-05,"T003","soil_vwc_15cm",0.306030292786885
"160",2022-06-05,"T004","soil_vwc_15cm",0.331206719721311
"161",2022-06-05,"T005","soil_vwc_15cm",0.326572459344262
"162",2022-06-05,"T006","soil_vwc_15cm",NA
"163",2022-06-05,"T007","soil_vwc_15cm",0.344098162885246
"164",2022-06-05,"T008","soil_vwc_15cm",0.324487528639344
"165",2022-06-05,"T009","soil_vwc_15cm",0.28319048642623
"166",2022-06-05,"T011","soil_vwc_15cm",NA
"167",2022-06-05,"T012","soil_vwc_15cm",0.366560625213115
"168",2022-06-05,"T013","soil_vwc_15cm",0.319699825196721
"169",2022-06-05,"T014","soil_vwc_15cm",0.324449247360656
"170",2022-06-05,"T015","soil_vwc_15cm",0.316422133786885
"171",2022-06-05,"T016","soil_vwc_15cm",NA
"172",2022-06-05,"T017","soil_vwc_15cm",0.274657067967213
"173",2022-06-05,"T018","soil_vwc_15cm",NA
"174",2022-06-05,"T025","soil_vwc_15cm",0.362907306704918
"175",2022-06-05,"T026","soil_vwc_15cm",0.345751125606557
"176",2022-06-05,"T041","soil_vwc_15cm",0.306829239606557
"177",2022-06-05,"T044","soil_vwc_15cm",0.351507052885246
"178",2022-06-05,"T053","soil_vwc_15cm",0.325581279459016
"179",2022-06-05,"T076","soil_vwc_15cm",0.353886596819672
"180",2022-06-05,"T077","soil_vwc_15cm",0.347813545393443
"181",2022-06-05,"T078","soil_vwc_15cm",0.319494238196721
"182",2022-06-05,"T082","soil_vwc_15cm",0.320252996032787
"183",2022-06-05,"T083","soil_vwc_15cm",0.366609017327869
"184",2022-06-05,"T084","soil_vwc_15cm",NA
"185",2022-06-05,"T086","soil_vwc_15cm",0.346535891819672
"186",2022-06-05,"T119","soil_vwc_15cm",0.307735653803279
"187",2022-06-05,"T122","soil_vwc_15cm",0.307866458770492
"188",2022-06-05,"T125","soil_vwc_15cm",0.328585278803279
"189",2022-06-05,"T169","soil_vwc_15cm",0.320451588114754
"190",2022-06-05,"T170","soil_vwc_15cm",0.332797427672131
"191",2022-06-05,"T172","soil_vwc_15cm",0.342320181901639
"192",2022-06-05,"T183","soil_vwc_15cm",0.352029891213115
"193",2022-06-05,NA,"wx_par_den15",920.937245901639
"194",2022-06-05,NA,"wx_tempavg15",21.9231147540984
"195",2022-06-05,NA,"wx_windspeed15",1.46868790065574
"196",2022-06-06,"T001","soil_vwc_15cm",0.33553695552459
"197",2022-06-06,"T002","soil_vwc_15cm",0.335023528540984
"198",2022-06-06,"T003","soil_vwc_15cm",0.301339818704918
"199",2022-06-06,"T004","soil_vwc_15cm",0.32680500857377
"200",2022-06-06,"T005","soil_vwc_15cm",0.322625735819672
"201",2022-06-06,"T006","soil_vwc_15cm",0.339157652278689
"202",2022-06-06,"T007","soil_vwc_15cm",0.338031661245902
"203",2022-06-06,"T008","soil_vwc_15cm",NA
"204",2022-06-06,"T009","soil_vwc_15cm",0.279367509360656
"205",2022-06-06,"T011","soil_vwc_15cm",NA
"206",2022-06-06,"T012","soil_vwc_15cm",0.362111539393443
"207",2022-06-06,"T013","soil_vwc_15cm",0.315394389557377
"208",2022-06-06,"T014","soil_vwc_15cm",0.318396862737705
"209",2022-06-06,"T015","soil_vwc_15cm",NA
"210",2022-06-06,"T016","soil_vwc_15cm",0.335324437196721
"211",2022-06-06,"T017","soil_vwc_15cm",0.269881446655738
"212",2022-06-06,"T018","soil_vwc_15cm",NA
"213",2022-06-06,"T025","soil_vwc_15cm",0.356030221245902
"214",2022-06-06,"T026","soil_vwc_15cm",0.340930736819672
"215",2022-06-06,"T041","soil_vwc_15cm",0.299078361704918
"216",2022-06-06,"T044","soil_vwc_15cm",0.349157269147541
"217",2022-06-06,"T053","soil_vwc_15cm",0.319635026819672
"218",2022-06-06,"T076","soil_vwc_15cm",0.348256768836066
"219",2022-06-06,"T077","soil_vwc_15cm",0.34244933352459
"220",2022-06-06,"T078","soil_vwc_15cm",0.315539947442623
"221",2022-06-06,"T082","soil_vwc_15cm",NA
"222",2022-06-06,"T083","soil_vwc_15cm",NA
"223",2022-06-06,"T084","soil_vwc_15cm",0.259179985147541
"224",2022-06-06,"T086","soil_vwc_15cm",0.342319927540984
"225",2022-06-06,"T119","soil_vwc_15cm",0.303719871360656
"226",2022-06-06,"T122","soil_vwc_15cm",0.302965183295082
"227",2022-06-06,"T125","soil_vwc_15cm",NA
"228",2022-06-06,"T169","soil_vwc_15cm",0.315256716852459
"229",2022-06-06,"T170","soil_vwc_15cm",0.327670407114754
"230",2022-06-06,"T172","soil_vwc_15cm",0.333230031557377
"231",2022-06-06,"T183","soil_vwc_15cm",0.34928266895082
"232",2022-06-06,NA,"wx_par_den15",923.627278688525
"233",2022-06-06,NA,"wx_tempavg15",22.6755737704918
"234",2022-06-06,NA,"wx_windspeed15",1.37045585345902
"235",2022-06-07,"T001","soil_vwc_15cm",0.329213486032787
"236",2022-06-07,"T002","soil_vwc_15cm",NA
"237",2022-06-07,"T003","soil_vwc_15cm",0.296162434737705
"238",2022-06-07,"T004","soil_vwc_15cm",0.322493531868852
"239",2022-06-07,"T005","soil_vwc_15cm",0.318300968770492
"240",2022-06-07,"T006","soil_vwc_15cm",0.335114526065574
"241",2022-06-07,"T007","soil_vwc_15cm",0.331355584295082
"242",2022-06-07,"T008","soil_vwc_15cm",NA
"243",2022-06-07,"T009","soil_vwc_15cm",0.275174246770492
"244",2022-06-07,"T011","soil_vwc_15cm",NA
"245",2022-06-07,"T012","soil_vwc_15cm",0.357443512639344
"246",2022-06-07,"T013","soil_vwc_15cm",0.311074073819672
"247",2022-06-07,"T014","soil_vwc_15cm",0.313888383704918
"248",2022-06-07,"T015","soil_vwc_15cm",0.310510029065574
"249",2022-06-07,"T016","soil_vwc_15cm",NA
"250",2022-06-07,"T017","soil_vwc_15cm",0.265685958409836
"251",2022-06-07,"T018","soil_vwc_15cm",NA
"252",2022-06-07,"T025","soil_vwc_15cm",0.350301574147541
"253",2022-06-07,"T026","soil_vwc_15cm",0.33649748495082
"254",2022-06-07,"T041","soil_vwc_15cm",0.292386516586207
"255",2022-06-07,"T044","soil_vwc_15cm",0.346296284081967
"256",2022-06-07,"T053","soil_vwc_15cm",0.31371586687931
"257",2022-06-07,"T076","soil_vwc_15cm",NA
"258",2022-06-07,"T077","soil_vwc_15cm",0.337446786327586
"259",2022-06-07,"T078","soil_vwc_15cm",0.31104517537931
"260",2022-06-07,"T082","soil_vwc_15cm",0.311407393724138
"261",2022-06-07,"T083","soil_vwc_15cm",0.354080406482759
"262",2022-06-07,"T084","soil_vwc_15cm",0.251513426706897
"263",2022-06-07,"T086","soil_vwc_15cm",0.338707795724138
"264",2022-06-07,"T119","soil_vwc_15cm",NA
"265",2022-06-07,"T122","soil_vwc_15cm",0.297913707852459
"266",2022-06-07,"T125","soil_vwc_15cm",0.317226104229508
"267",2022-06-07,"T169","soil_vwc_15cm",0.309086614775862
"268",2022-06-07,"T170","soil_vwc_15cm",0.322617168689655
"269",2022-06-07,"T172","soil_vwc_15cm",0.325607409534483
"270",2022-06-07,"T183","soil_vwc_15cm",0.349054634622951
"271",2022-06-07,NA,"wx_par_den15",491.691983606557
"272",2022-06-07,NA,"wx_tempavg15",23.167868852459
"273",2022-06-07,NA,"wx_windspeed15",1.39618580655738
"274",2022-06-08,"T001","soil_vwc_15cm",0.323674528393443
"275",2022-06-08,"T002","soil_vwc_15cm",0.324565299409836
"276",2022-06-08,"T003","soil_vwc_15cm",0.290893353754098
"277",2022-06-08,"T004","soil_vwc_15cm",0.317751931295082
"278",2022-06-08,"T005","soil_vwc_15cm",0.31377818195082
"279",2022-06-08,"T006","soil_vwc_15cm",0.330815958163934
"280",2022-06-08,"T007","soil_vwc_15cm",0.325042543590164
"281",2022-06-08,"T008","soil_vwc_15cm",0.316935751540984
"282",2022-06-08,"T009","soil_vwc_15cm",0.270979648786885
"283",2022-06-08,"T011","soil_vwc_15cm",0.287943660409836
"284",2022-06-08,"T012","soil_vwc_15cm",0.353305128360656
"285",2022-06-08,"T013","soil_vwc_15cm",0.306707146491803
"286",2022-06-08,"T014","soil_vwc_15cm",0.309035881885246
"287",2022-06-08,"T015","soil_vwc_15cm",NA
"288",2022-06-08,"T016","soil_vwc_15cm",0.326121414311475
"289",2022-06-08,"T017","soil_vwc_15cm",0.262037727114754
"290",2022-06-08,"T018","soil_vwc_15cm",0.301522195295082
"291",2022-06-08,"T025","soil_vwc_15cm",0.344331983918033
"292",2022-06-08,"T026","soil_vwc_15cm",0.331142811606557
"293",2022-06-08,"T041","soil_vwc_15cm",0.285520875163934
"294",2022-06-08,"T044","soil_vwc_15cm",0.342936052639344
"295",2022-06-08,"T053","soil_vwc_15cm",0.308403732065574
"296",2022-06-08,"T076","soil_vwc_15cm",0.337258849983607
"297",2022-06-08,"T077","soil_vwc_15cm",0.332913416131148
"298",2022-06-08,"T078","soil_vwc_15cm",0.306445600147541
"299",2022-06-08,"T082","soil_vwc_15cm",0.308057674393443
"300",2022-06-08,"T083","soil_vwc_15cm",0.349201337131148
"301",2022-06-08,"T084","soil_vwc_15cm",0.245191993196721
"302",2022-06-08,"T086","soil_vwc_15cm",NA
"303",2022-06-08,"T119","soil_vwc_15cm",0.295674634590164
"304",2022-06-08,"T122","soil_vwc_15cm",0.292592991655738
"305",2022-06-08,"T125","soil_vwc_15cm",NA
"306",2022-06-08,"T169","soil_vwc_15cm",0.303970798147541
"307",2022-06-08,"T170","soil_vwc_15cm",0.316818173327869
"308",2022-06-08,"T172","soil_vwc_15cm",0.319224806672131
"309",2022-06-08,"T183","soil_vwc_15cm",0.347944477540984
"310",2022-06-08,NA,"wx_par_den15",784.759557377049
"311",2022-06-08,NA,"wx_tempavg15",26.0744262295082
"312",2022-06-08,NA,"wx_windspeed15",1.22752936229508
"313",2022-06-09,"T001","soil_vwc_15cm",0.350250765606557
"314",2022-06-09,"T002","soil_vwc_15cm",0.347553143672131
"315",2022-06-09,"T003","soil_vwc_15cm",0.294878104196721
"316",2022-06-09,"T004","soil_vwc_15cm",0.340922660868852
"317",2022-06-09,"T005","soil_vwc_15cm",0.332444502262295
"318",2022-06-09,"T006","soil_vwc_15cm",0.345670048147541
"319",2022-06-09,"T007","soil_vwc_15cm",0.348373329606557
"320",2022-06-09,"T008","soil_vwc_15cm",0.333764634065574
"321",2022-06-09,"T009","soil_vwc_15cm",0.28666963147541
"322",2022-06-09,"T011","soil_vwc_15cm",0.344255930081967
"323",2022-06-09,"T012","soil_vwc_15cm",0.366238986163934
"324",2022-06-09,"T013","soil_vwc_15cm",0.32627180504918
"325",2022-06-09,"T014","soil_vwc_15cm",0.318568619770492
"326",2022-06-09,"T015","soil_vwc_15cm",0.313561593852459
"327",2022-06-09,"T016","soil_vwc_15cm",NA
"328",2022-06-09,"T017","soil_vwc_15cm",NA
"329",2022-06-09,"T018","soil_vwc_15cm",0.328046670114754
"330",2022-06-09,"T025","soil_vwc_15cm",0.362068616032787
"331",2022-06-09,"T026","soil_vwc_15cm",0.340673641786885
"332",2022-06-09,"T041","soil_vwc_15cm",0.301690836409836
"333",2022-06-09,"T044","soil_vwc_15cm",0.352773260229508
"334",2022-06-09,"T053","soil_vwc_15cm",NA
"335",2022-06-09,"T076","soil_vwc_15cm",0.356628604688525
"336",2022-06-09,"T077","soil_vwc_15cm",0.355258427426229
"337",2022-06-09,"T078","soil_vwc_15cm",0.308844729852459
"338",2022-06-09,"T082","soil_vwc_15cm",NA
"339",2022-06-09,"T083","soil_vwc_15cm",0.37733947595082
"340",2022-06-09,"T084","soil_vwc_15cm",0.261190070229508
"341",2022-06-09,"T086","soil_vwc_15cm",NA
"342",2022-06-09,"T119","soil_vwc_15cm",0.293045372081967
"343",2022-06-09,"T122","soil_vwc_15cm",0.300501445983607
"344",2022-06-09,"T125","soil_vwc_15cm",NA
"345",2022-06-09,"T169","soil_vwc_15cm",0.329824714688525
"346",2022-06-09,"T170","soil_vwc_15cm",0.329527303491803
"347",2022-06-09,"T172","soil_vwc_15cm",0.329529211196721
"348",2022-06-09,"T183","soil_vwc_15cm",0.364365556344262
"349",2022-06-09,NA,"wx_par_den15",795.829081967213
"350",2022-06-09,NA,"wx_tempavg15",25.0124590163934
"351",2022-06-09,NA,"wx_windspeed15",2.20377706721311
"352",2022-06-10,"T001","soil_vwc_15cm",0.341641929213115
"353",2022-06-10,"T002","soil_vwc_15cm",0.340340492918033
"354",2022-06-10,"T003","soil_vwc_15cm",0.291815983442623
"355",2022-06-10,"T004","soil_vwc_15cm",0.330959099622951
"356",2022-06-10,"T005","soil_vwc_15cm",0.323072901852459
"357",2022-06-10,"T006","soil_vwc_15cm",0.341504956
"358",2022-06-10,"T007","soil_vwc_15cm",0.340055926934426
"359",2022-06-10,"T008","soil_vwc_15cm",0.325771223278689
"360",2022-06-10,"T009","soil_vwc_15cm",0.281882500344262
"361",2022-06-10,"T011","soil_vwc_15cm",0.333698754655738
"362",2022-06-10,"T012","soil_vwc_15cm",0.362929308901639
"363",2022-06-10,"T013","soil_vwc_15cm",0.319336216639344
"364",2022-06-10,"T014","soil_vwc_15cm",0.315260786622951
"365",2022-06-10,"T015","soil_vwc_15cm",0.311331296032787
"366",2022-06-10,"T016","soil_vwc_15cm",NA
"367",2022-06-10,"T017","soil_vwc_15cm",0.273720194081967
"368",2022-06-10,"T018","soil_vwc_15cm",0.318507382442623
"369",2022-06-10,"T025","soil_vwc_15cm",0.353598533377049
"370",2022-06-10,"T026","soil_vwc_15cm",0.334098291655738
"371",2022-06-10,"T041","soil_vwc_15cm",0.290921842147541
"372",2022-06-10,"T044","soil_vwc_15cm",0.349952654918033
"373",2022-06-10,"T053","soil_vwc_15cm",0.323347420590164
"374",2022-06-10,"T076","soil_vwc_15cm",0.350733860081967
"375",2022-06-10,"T077","soil_vwc_15cm",0.346464988786885
"376",2022-06-10,"T078","soil_vwc_15cm",0.307052441081967
"377",2022-06-10,"T082","soil_vwc_15cm",NA
"378",2022-06-10,"T083","soil_vwc_15cm",0.369430830852459
"379",2022-06-10,"T084","soil_vwc_15cm",0.248934783065574
"380",2022-06-10,"T086","soil_vwc_15cm",0.348715508278689
"381",2022-06-10,"T119","soil_vwc_15cm",0.288817134901639
"382",2022-06-10,"T122","soil_vwc_15cm",0.297085382377049
"383",2022-06-10,"T125","soil_vwc_15cm",0.321271392508197
"384",2022-06-10,"T169","soil_vwc_15cm",0.322268168327869
"385",2022-06-10,"T170","soil_vwc_15cm",0.325445260098361
"386",2022-06-10,"T172","soil_vwc_15cm",0.320408219622951
"387",2022-06-10,"T183","soil_vwc_15cm",0.356095401163934
"388",2022-06-10,NA,"wx_par_den15",783.119049180328
"389",2022-06-10,NA,"wx_tempavg15",22.7327868852459
"390",2022-06-10,NA,"wx_windspeed15",1.14015582704918
"391",2022-06-11,"T001","soil_vwc_15cm",NA
"392",2022-06-11,"T002","soil_vwc_15cm",0.336783449918033
"393",2022-06-11,"T003","soil_vwc_15cm",0.289999339639344
"394",2022-06-11,"T004","soil_vwc_15cm",0.327855136540984
"395",2022-06-11,"T005","soil_vwc_15cm",0.319749870655738
"396",2022-06-11,"T006","soil_vwc_15cm",0.338815727967213
"397",2022-06-11,"T007","soil_vwc_15cm",0.334061854491803
"398",2022-06-11,"T008","soil_vwc_15cm",0.323416543098361
"399",2022-06-11,"T009","soil_vwc_15cm",0.278033006180328
"400",2022-06-11,"T011","soil_vwc_15cm",0.328049849622951
"401",2022-06-11,"T012","soil_vwc_15cm",0.360116843131148
"402",2022-06-11,"T013","soil_vwc_15cm",0.316741547180328
"403",2022-06-11,"T014","soil_vwc_15cm",NA
"404",2022-06-11,"T015","soil_vwc_15cm",0.309520438934426
"405",2022-06-11,"T016","soil_vwc_15cm",0.338725366344262
"406",2022-06-11,"T017","soil_vwc_15cm",NA
"407",2022-06-11,"T018","soil_vwc_15cm",0.314307442885246
"408",2022-06-11,"T025","soil_vwc_15cm",0.347658258213115
"409",2022-06-11,"T026","soil_vwc_15cm",NA
"410",2022-06-11,"T041","soil_vwc_15cm",NA
"411",2022-06-11,"T044","soil_vwc_15cm",0.348142878852459
"412",2022-06-11,"T053","soil_vwc_15cm",0.318333781295082
"413",2022-06-11,"T076","soil_vwc_15cm",0.346091523754098
"414",2022-06-11,"T077","soil_vwc_15cm",0.342619182852459
"415",2022-06-11,"T078","soil_vwc_15cm",0.304836387459016
"416",2022-06-11,"T082","soil_vwc_15cm",0.309487435639344
"417",2022-06-11,"T083","soil_vwc_15cm",NA
"418",2022-06-11,"T084","soil_vwc_15cm",0.244382426819672
"419",2022-06-11,"T086","soil_vwc_15cm",0.34506765852459
"420",2022-06-11,"T119","soil_vwc_15cm",0.287146366934426
"421",2022-06-11,"T122","soil_vwc_15cm",0.293809471491803
"422",2022-06-11,"T125","soil_vwc_15cm",0.315347841557377
"423",2022-06-11,"T169","soil_vwc_15cm",0.318016148426229
"424",2022-06-11,"T170","soil_vwc_15cm",0.322716478983607
"425",2022-06-11,"T172","soil_vwc_15cm",0.317105219327869
"426",2022-06-11,"T183","soil_vwc_15cm",0.352397760311475
"427",2022-06-11,NA,"wx_par_den15",263.97168852459
"428",2022-06-11,NA,"wx_tempavg15",19.4075409836066
"429",2022-06-11,NA,"wx_windspeed15",0.552894905937705
"430",2022-06-12,"T001","soil_vwc_15cm",0.332625670639344
"431",2022-06-12,"T002","soil_vwc_15cm",0.334539988934426
"432",2022-06-12,"T003","soil_vwc_15cm",0.289326555704918
"433",2022-06-12,"T004","soil_vwc_15cm",0.325622676655738
"434",2022-06-12,"T005","soil_vwc_15cm",0.317007862786885
"435",2022-06-12,"T006","soil_vwc_15cm",0.336849647278689
