"","day","Sensor_ID","research_name","value"
"126",2022-06-07,"C11","sapflow_2.5cm",0.413081967213115
"127",2022-06-07,"C12","sapflow_2.5cm",0.35602380952381
"128",2022-06-07,"C13","sapflow_2.5cm",0.454147540983607
"129",2022-06-07,"C14","sapflow_2.5cm",0.499081967213115
"130",2022-06-07,"C15","sapflow_2.5cm",0.348213114754098
"131",2022-06-07,"C16","sapflow_2.5cm",0.481114754098361
"132",2022-06-07,"C17","sapflow_2.5cm",2.5357027027027
"133",2022-06-07,"C18","sapflow_2.5cm",0.37427868852459
"134",2022-06-07,"C2","sapflow_2.5cm",0.6324
"135",2022-06-07,"C3","sapflow_2.5cm",0.364491803278689
"136",2022-06-07,"C4","sapflow_2.5cm",0.357283333333333
"137",2022-06-07,"C5","sapflow_2.5cm",0.002
"138",2022-06-07,"C6","sapflow_2.5cm",0.598590163934426
"139",2022-06-07,"C7","sapflow_2.5cm",0.638639344262295
"140",2022-06-07,"C9","sapflow_2.5cm",0.425754098360656
"141",2022-06-07,NA,"wx_par_den15",491.691983606557
"142",2022-06-07,NA,"wx_tempavg15",23.167868852459
"143",2022-06-07,NA,"wx_windspeed15",1.39618580655738
"144",2022-06-08,"C1","sapflow_2.5cm",0.497065573770492
"145",2022-06-08,"C10","sapflow_2.5cm",0.705491803278689
"146",2022-06-08,"C11","sapflow_2.5cm",0.394639344262295
"147",2022-06-08,"C12","sapflow_2.5cm",0.573786885245902
"148",2022-06-08,"C13","sapflow_2.5cm",0.47072131147541
"149",2022-06-08,"C14","sapflow_2.5cm",0.481475409836066
"150",2022-06-08,"C15","sapflow_2.5cm",0.33383606557377
"151",2022-06-08,"C16","sapflow_2.5cm",0.456163934426229
"152",2022-06-08,"C17","sapflow_2.5cm",3.23385245901639
"153",2022-06-08,"C18","sapflow_2.5cm",0.371344262295082
"154",2022-06-08,"C2","sapflow_2.5cm",0.620032786885246
"155",2022-06-08,"C3","sapflow_2.5cm",0.331868852459016
"156",2022-06-08,"C4","sapflow_2.5cm",0.334327868852459
"157",2022-06-08,"C6","sapflow_2.5cm",0.57927868852459
"158",2022-06-08,"C7","sapflow_2.5cm",0.61116393442623
"159",2022-06-08,"C9","sapflow_2.5cm",0.392508196721311
"160",2022-06-08,NA,"wx_par_den15",784.759557377049
"161",2022-06-08,NA,"wx_tempavg15",26.0744262295082
"162",2022-06-08,NA,"wx_windspeed15",1.22752936229508
"163",2022-06-09,"C1","sapflow_2.5cm",0.490819672131148
"164",2022-06-09,"C10","sapflow_2.5cm",0.702098360655738
"165",2022-06-09,"C11","sapflow_2.5cm",0.388409836065574
"166",2022-06-09,"C12","sapflow_2.5cm",0.586901639344262
"167",2022-06-09,"C13","sapflow_2.5cm",0.461491803278689
"168",2022-06-09,"C14","sapflow_2.5cm",0.475950819672131
"169",2022-06-09,"C15","sapflow_2.5cm",0.330491803278689
"170",2022-06-09,"C16","sapflow_2.5cm",0.454377049180328
"171",2022-06-09,"C17","sapflow_2.5cm",3.25206557377049
"172",2022-06-09,"C18","sapflow_2.5cm",0.374459016393443
"173",2022-06-09,"C2","sapflow_2.5cm",0.621311475409836
"174",2022-06-09,"C3","sapflow_2.5cm",0.331688524590164
"175",2022-06-09,"C4","sapflow_2.5cm",0.333590163934426
"176",2022-06-09,"C5","sapflow_2.5cm",0.001
"177",2022-06-09,"C6","sapflow_2.5cm",0.579950819672131
"178",2022-06-09,"C7","sapflow_2.5cm",0.600114754098361
"179",2022-06-09,"C9","sapflow_2.5cm",0.383131147540984
"180",2022-06-09,NA,"wx_par_den15",795.829081967213
"181",2022-06-09,NA,"wx_tempavg15",25.0124590163934
"182",2022-06-09,NA,"wx_windspeed15",2.20377706721311
"183",2022-06-10,"C1","sapflow_2.5cm",0.534227272727273
"184",2022-06-10,"C10","sapflow_2.5cm",0.704262295081967
"185",2022-06-10,"C11","sapflow_2.5cm",0.391852459016393
"186",2022-06-10,"C12","sapflow_2.5cm",0.59885
"187",2022-06-10,"C13","sapflow_2.5cm",0.460245901639344
"188",2022-06-10,"C14","sapflow_2.5cm",0.479754098360656
"189",2022-06-10,"C15","sapflow_2.5cm",0.33183606557377
"190",2022-06-10,"C16","sapflow_2.5cm",0.455508196721311
"191",2022-06-10,"C17","sapflow_2.5cm",1.79719512195122
"192",2022-06-10,"C18","sapflow_2.5cm",0.371016393442623
"193",2022-06-10,"C2","sapflow_2.5cm",0.623454545454545
"194",2022-06-10,"C3","sapflow_2.5cm",0.328360655737705
"195",2022-06-10,"C4","sapflow_2.5cm",0.342295454545455
"196",2022-06-10,"C5","sapflow_2.5cm",0.328724137931034
"197",2022-06-10,"C6","sapflow_2.5cm",0.589393442622951
"198",2022-06-10,"C7","sapflow_2.5cm",0.607327868852459
"199",2022-06-10,"C9","sapflow_2.5cm",0.390918032786885
"200",2022-06-10,NA,"wx_par_den15",783.119049180328
"201",2022-06-10,NA,"wx_tempavg15",22.7327868852459
"202",2022-06-10,NA,"wx_windspeed15",1.14015582704918
"203",2022-06-11,"C1","sapflow_2.5cm",0.494459016393443
"204",2022-06-11,"C10","sapflow_2.5cm",0.76583606557377
"205",2022-06-11,"C11","sapflow_2.5cm",0.433049180327869
"206",2022-06-11,"C12","sapflow_2.5cm",0.63927868852459
"207",2022-06-11,"C13","sapflow_2.5cm",0.495583333333333
"208",2022-06-11,"C14","sapflow_2.5cm",0.524516666666667
"209",2022-06-11,"C15","sapflow_2.5cm",0.370966666666667
"210",2022-06-11,"C16","sapflow_2.5cm",0.509852459016393
"211",2022-06-11,"C17","sapflow_2.5cm",0.461950819672131
"212",2022-06-11,"C18","sapflow_2.5cm",0.404754098360656
"213",2022-06-11,"C2","sapflow_2.5cm",0.649295081967213
"214",2022-06-11,"C3","sapflow_2.5cm",0.392533333333333
"215",2022-06-11,"C4","sapflow_2.5cm",0.371229508196721
"216",2022-06-11,"C5","sapflow_2.5cm",0.504131147540984
"217",2022-06-11,"C6","sapflow_2.5cm",0.6411
"218",2022-06-11,"C7","sapflow_2.5cm",0.674950819672131
"219",2022-06-11,"C9","sapflow_2.5cm",0.455866666666667
"220",2022-06-11,NA,"wx_par_den15",263.97168852459
"221",2022-06-11,NA,"wx_tempavg15",19.4075409836066
"222",2022-06-11,NA,"wx_windspeed15",0.552894905937705
"223",2022-06-12,"C1","sapflow_2.5cm",0.471032786885246
"224",2022-06-12,"C10","sapflow_2.5cm",0.749262295081967
"225",2022-06-12,"C11","sapflow_2.5cm",0.414114754098361
"226",2022-06-12,"C12","sapflow_2.5cm",0.626032786885246
"227",2022-06-12,"C13","sapflow_2.5cm",0.468377049180328
"228",2022-06-12,"C14","sapflow_2.5cm",0.513885245901639
"229",2022-06-12,"C15","sapflow_2.5cm",0.362131147540984
"230",2022-06-12,"C16","sapflow_2.5cm",0.504770491803279
"231",2022-06-12,"C17","sapflow_2.5cm",0.437737704918033
"232",2022-06-12,"C18","sapflow_2.5cm",0.393524590163934
"233",2022-06-12,"C2","sapflow_2.5cm",0.623786885245902
"234",2022-06-12,"C3","sapflow_2.5cm",0.377081967213115
"235",2022-06-12,"C4","sapflow_2.5cm",0.359803278688525
"236",2022-06-12,"C5","sapflow_2.5cm",0.502459016393443
"237",2022-06-12,"C6","sapflow_2.5cm",0.63116393442623
"238",2022-06-12,"C7","sapflow_2.5cm",0.653114754098361
"239",2022-06-12,"C9","sapflow_2.5cm",0.430852459016393
"240",2022-06-12,NA,"wx_par_den15",520.226836065574
"241",2022-06-12,NA,"wx_tempavg15",22.3149180327869
"242",2022-06-12,NA,"wx_windspeed15",0.793553595032787
"243",2022-06-13,"C1","sapflow_2.5cm",0.486770491803279
"244",2022-06-13,"C10","sapflow_2.5cm",0.700672131147541
"245",2022-06-13,"C11","sapflow_2.5cm",0.40355737704918
"246",2022-06-13,"C12","sapflow_2.5cm",0.591983606557377
"247",2022-06-13,"C13","sapflow_2.5cm",0.468147540983607
"248",2022-06-13,"C14","sapflow_2.5cm",0.480918032786885
"249",2022-06-13,"C15","sapflow_2.5cm",0.33555737704918
"250",2022-06-13,"C16","sapflow_2.5cm",0.476229508196721
"251",2022-06-13,"C17","sapflow_2.5cm",0.391967213114754
"252",2022-06-13,"C18","sapflow_2.5cm",0.373967213114754
"253",2022-06-13,"C2","sapflow_2.5cm",0.601377049180328
"254",2022-06-13,"C3","sapflow_2.5cm",0.332770491803279
"255",2022-06-13,"C4","sapflow_2.5cm",0.331754098360656
"256",2022-06-13,"C5","sapflow_2.5cm",0.462508196721311
"257",2022-06-13,"C6","sapflow_2.5cm",0.588049180327869
"258",2022-06-13,"C7","sapflow_2.5cm",0.611540983606557
"259",2022-06-13,"C9","sapflow_2.5cm",0.395803278688525
"260",2022-06-13,NA,"wx_par_den15",797.800147540984
"261",2022-06-13,NA,"wx_tempavg15",27.5468852459016
"262",2022-06-13,NA,"wx_windspeed15",0.865991489147541
"263",2022-06-14,"C1","sapflow_2.5cm",0.502213114754098
"264",2022-06-14,"C10","sapflow_2.5cm",0.74383606557377
"265",2022-06-14,"C11","sapflow_2.5cm",0.423016393442623
"266",2022-06-14,"C12","sapflow_2.5cm",0.610196721311475
"267",2022-06-14,"C13","sapflow_2.5cm",0.470819672131148
"268",2022-06-14,"C14","sapflow_2.5cm",0.502672131147541
"269",2022-06-14,"C15","sapflow_2.5cm",0.356540983606557
"270",2022-06-14,"C16","sapflow_2.5cm",0.511852459016393
"271",2022-06-14,"C17","sapflow_2.5cm",0.433409836065574
"272",2022-06-14,"C18","sapflow_2.5cm",0.410918032786885
"273",2022-06-14,"C2","sapflow_2.5cm",0.617852459016393
"274",2022-06-14,"C3","sapflow_2.5cm",0.36555737704918
"275",2022-06-14,"C4","sapflow_2.5cm",0.355180327868852
"276",2022-06-14,"C5","sapflow_2.5cm",0.50044262295082
"277",2022-06-14,"C6","sapflow_2.5cm",0.629901639344262
"278",2022-06-14,"C7","sapflow_2.5cm",0.638147540983607
"279",2022-06-14,"C9","sapflow_2.5cm",0.403229508196721
"280",2022-06-14,NA,"wx_par_den15",488.635442622951
"281",2022-06-14,NA,"wx_tempavg15",22.3462295081967
"282",2022-06-14,NA,"wx_windspeed15",1.04995123483607
"283",2022-06-15,"C1","sapflow_2.5cm",0.462049180327869
"284",2022-06-15,"C10","sapflow_2.5cm",0.69972131147541
"285",2022-06-15,"C11","sapflow_2.5cm",0.40916393442623
"286",2022-06-15,"C12","sapflow_2.5cm",0.594491803278689
"287",2022-06-15,"C13","sapflow_2.5cm",0.462590163934426
"288",2022-06-15,"C14","sapflow_2.5cm",0.472491803278689
"289",2022-06-15,"C15","sapflow_2.5cm",0.328770491803279
"290",2022-06-15,"C16","sapflow_2.5cm",0.476688524590164
"291",2022-06-15,"C17","sapflow_2.5cm",0.38355737704918
"292",2022-06-15,"C18","sapflow_2.5cm",0.375704918032787
"293",2022-06-15,"C2","sapflow_2.5cm",0.589065573770492
"294",2022-06-15,"C3","sapflow_2.5cm",0.31727868852459
"295",2022-06-15,"C4","sapflow_2.5cm",0.324606557377049
"296",2022-06-15,"C5","sapflow_2.5cm",0.454672131147541
"297",2022-06-15,"C6","sapflow_2.5cm",0.537524590163934
"298",2022-06-15,"C7","sapflow_2.5cm",0.60455737704918
"299",2022-06-15,"C9","sapflow_2.5cm",0.38872131147541
"300",2022-06-15,NA,"wx_par_den15",893.191868852459
"301",2022-06-15,NA,"wx_tempavg15",26.6162295081967
"302",2022-06-15,NA,"wx_windspeed15",0.993237982295082
"303",2022-06-16,"C1","sapflow_2.5cm",0.479704918032787
"304",2022-06-16,"C10","sapflow_2.5cm",0.749639344262295
"305",2022-06-16,"C11","sapflow_2.5cm",0.432918032786885
"306",2022-06-16,"C12","sapflow_2.5cm",0.619704918032787
"307",2022-06-16,"C13","sapflow_2.5cm",0.473081967213115
"308",2022-06-16,"C14","sapflow_2.5cm",0.502770491803279
"309",2022-06-16,"C15","sapflow_2.5cm",0.356836065573771
"310",2022-06-16,"C16","sapflow_2.5cm",0.524180327868852
"311",2022-06-16,"C17","sapflow_2.5cm",0.428081967213115
"312",2022-06-16,"C18","sapflow_2.5cm",0.405147540983607
"313",2022-06-16,"C2","sapflow_2.5cm",0.603540983606557
"314",2022-06-16,"C3","sapflow_2.5cm",0.363032786885246
"315",2022-06-16,"C4","sapflow_2.5cm",0.350885245901639
"316",2022-06-16,"C5","sapflow_2.5cm",0.48227868852459
"317",2022-06-16,"C6","sapflow_2.5cm",0.572786885245902
"318",2022-06-16,"C7","sapflow_2.5cm",0.646131147540984
"319",2022-06-16,"C9","sapflow_2.5cm",0.421639344262295
"320",2022-06-16,NA,"wx_par_den15",462.76062295082
"321",2022-06-16,NA,"wx_tempavg15",23.975737704918
"322",2022-06-16,NA,"wx_windspeed15",1.11058802459016
"323",2022-06-17,"C1","sapflow_2.5cm",0.464295081967213
"324",2022-06-17,"C10","sapflow_2.5cm",0.694327868852459
"325",2022-06-17,"C11","sapflow_2.5cm",0.405049180327869
"326",2022-06-17,"C12","sapflow_2.5cm",0.589639344262295
"327",2022-06-17,"C13","sapflow_2.5cm",0.456852459016393
"328",2022-06-17,"C14","sapflow_2.5cm",0.463524590163934
"329",2022-06-17,"C15","sapflow_2.5cm",0.321819672131148
"330",2022-06-17,"C16","sapflow_2.5cm",0.486131147540984
"331",2022-06-17,"C17","sapflow_2.5cm",0.372622950819672
"332",2022-06-17,"C18","sapflow_2.5cm",0.371491803278689
"333",2022-06-17,"C2","sapflow_2.5cm",0.567114754098361
"334",2022-06-17,"C3","sapflow_2.5cm",0.308852459016393
"335",2022-06-17,"C4","sapflow_2.5cm",0.328901639344262
"336",2022-06-17,"C5","sapflow_2.5cm",0.412803278688525
"337",2022-06-17,"C6","sapflow_2.5cm",0.502737704918033
"338",2022-06-17,"C7","sapflow_2.5cm",0.595540983606557
"339",2022-06-17,"C9","sapflow_2.5cm",0.38644262295082
"340",2022-06-17,NA,"wx_par_den15",805.389606557377
"341",2022-06-17,NA,"wx_tempavg15",30.5826229508197
"342",2022-06-17,NA,"wx_windspeed15",0.989350145737705
"343",2022-06-18,"C1","sapflow_2.5cm",0.52044262295082
"344",2022-06-18,"C10","sapflow_2.5cm",0.714655737704918
"345",2022-06-18,"C11","sapflow_2.5cm",0.43772131147541
"346",2022-06-18,"C12","sapflow_2.5cm",0.599491803278688
"347",2022-06-18,"C13","sapflow_2.5cm",0.447344262295082
"348",2022-06-18,"C14","sapflow_2.5cm",0.460918032786885
"349",2022-06-18,"C15","sapflow_2.5cm",0.320803278688525
"350",2022-06-18,"C16","sapflow_2.5cm",0.501491803278688
"351",2022-06-18,"C17","sapflow_2.5cm",0.387754098360656
"352",2022-06-18,"C18","sapflow_2.5cm",0.383590163934426
"353",2022-06-18,"C2","sapflow_2.5cm",0.588
"354",2022-06-18,"C3","sapflow_2.5cm",0.363540983606557
"355",2022-06-18,"C4","sapflow_2.5cm",0.380393442622951
"356",2022-06-18,"C5","sapflow_2.5cm",0.410852459016393
"357",2022-06-18,"C6","sapflow_2.5cm",0.527327868852459
"358",2022-06-18,"C7","sapflow_2.5cm",0.607229508196721
"359",2022-06-18,"C9","sapflow_2.5cm",0.391114754098361
"360",2022-06-18,NA,"wx_par_den15",789.326065573771
"361",2022-06-18,NA,"wx_tempavg15",22.0170491803279
"362",2022-06-18,NA,"wx_windspeed15",2.86698535377049
"363",2022-06-19,"C1","sapflow_2.5cm",0.521606557377049
"364",2022-06-19,"C10","sapflow_2.5cm",0.716819672131148
"365",2022-06-19,"C11","sapflow_2.5cm",0.432754098360656
"366",2022-06-19,"C12","sapflow_2.5cm",0.597770491803279
"367",2022-06-19,"C13","sapflow_2.5cm",0.454066666666667
"368",2022-06-19,"C14","sapflow_2.5cm",0.46335
"369",2022-06-19,"C15","sapflow_2.5cm",0.324816666666667
"370",2022-06-19,"C16","sapflow_2.5cm",0.50616393442623
"371",2022-06-19,"C17","sapflow_2.5cm",0.386196721311475
"372",2022-06-19,"C18","sapflow_2.5cm",0.380983606557377
"373",2022-06-19,"C2","sapflow_2.5cm",0.589852459016393
"374",2022-06-19,"C3","sapflow_2.5cm",0.3637
"375",2022-06-19,"C4","sapflow_2.5cm",0.396786885245902
"376",2022-06-19,"C5","sapflow_2.5cm",0.392163934426229
"377",2022-06-19,"C6","sapflow_2.5cm",0.5402
"378",2022-06-19,"C7","sapflow_2.5cm",0.604983606557377
"379",2022-06-19,"C9","sapflow_2.5cm",0.399366666666667
"380",2022-06-19,NA,"wx_par_den15",928.552475409836
"381",2022-06-19,NA,"wx_tempavg15",20.7224590163934
"382",2022-06-19,NA,"wx_windspeed15",2.39923616622951
"383",2022-06-20,"C1","sapflow_2.5cm",0.526688524590164
"384",2022-06-20,"C10","sapflow_2.5cm",0.71472131147541
"385",2022-06-20,"C11","sapflow_2.5cm",0.421196721311475
"386",2022-06-20,"C12","sapflow_2.5cm",0.599032786885246
"387",2022-06-20,"C13","sapflow_2.5cm",0.454983606557377
"388",2022-06-20,"C14","sapflow_2.5cm",0.465491803278689
"389",2022-06-20,"C15","sapflow_2.5cm",0.325688524590164
"390",2022-06-20,"C16","sapflow_2.5cm",0.513622950819672
"391",2022-06-20,"C17","sapflow_2.5cm",0.386934426229508
"392",2022-06-20,"C18","sapflow_2.5cm",0.384377049180328
"393",2022-06-20,"C2","sapflow_2.5cm",0.593918032786885
"394",2022-06-20,"C3","sapflow_2.5cm",0.349426229508197
"395",2022-06-20,"C4","sapflow_2.5cm",0.387098360655738
"396",2022-06-20,"C5","sapflow_2.5cm",0.395819672131148
"397",2022-06-20,"C6","sapflow_2.5cm",0.55955737704918
"398",2022-06-20,"C7","sapflow_2.5cm",0.608688524590164
"399",2022-06-20,"C9","sapflow_2.5cm",0.416590163934426
"400",2022-06-20,NA,"wx_par_den15",920.587344262295
"401",2022-06-20,NA,"wx_tempavg15",22.2109836065574
"402",2022-06-20,NA,"wx_windspeed15",1.02326451027869
"403",2022-06-21,"C1","sapflow_2.5cm",0.537754098360656
"404",2022-06-21,"C10","sapflow_2.5cm",0.735770491803279
"405",2022-06-21,"C11","sapflow_2.5cm",0.434131147540984
"406",2022-06-21,"C12","sapflow_2.5cm",0.614147540983607
"407",2022-06-21,"C13","sapflow_2.5cm",0.459163934426229
"408",2022-06-21,"C14","sapflow_2.5cm",0.482426229508197
"409",2022-06-21,"C15","sapflow_2.5cm",0.335409836065574
"410",2022-06-21,"C16","sapflow_2.5cm",0.530213114754098
"411",2022-06-21,"C17","sapflow_2.5cm",0.403934426229508
"412",2022-06-21,"C18","sapflow_2.5cm",0.394426229508197
"413",2022-06-21,"C2","sapflow_2.5cm",0.598081967213115
"414",2022-06-21,"C3","sapflow_2.5cm",0.338114754098361
"415",2022-06-21,"C4","sapflow_2.5cm",0.369016393442623
"416",2022-06-21,"C5","sapflow_2.5cm",0.406868852459016
"417",2022-06-21,"C6","sapflow_2.5cm",0.568295081967213
"418",2022-06-21,"C7","sapflow_2.5cm",0.627147540983607
"419",2022-06-21,"C9","sapflow_2.5cm",0.467950819672131
"420",2022-06-21,NA,"wx_par_den15",562.239803278689
"421",2022-06-21,NA,"wx_tempavg15",22.7180327868852
"422",2022-06-21,NA,"wx_windspeed15",0.421367846721312
"423",2022-06-22,"C1","sapflow_2.5cm",0.545901639344262
"424",2022-06-22,"C10","sapflow_2.5cm",0.738311475409836
"425",2022-06-22,"C11","sapflow_2.5cm",0.431147540983607
"426",2022-06-22,"C12","sapflow_2.5cm",0.609639344262295
"427",2022-06-22,"C13","sapflow_2.5cm",0.474606557377049
"428",2022-06-22,"C14","sapflow_2.5cm",0.495
"429",2022-06-22,"C15","sapflow_2.5cm",0.345049180327869
"430",2022-06-22,"C16","sapflow_2.5cm",0.544262295081967
